Id,Id2,Geography,Estimate; Total:,total," < $30,000","$30,000 - $44,999","$45,000 - $59,999","$60,000 - $99,999","$100,000 - $124,999","$125,000 - $149,999","$150,000 - $199,999",">$200,000",diversity,normalised_diversity
1500000US250173418001,250173418001,"Block Group 1, Census Tract 3418, Middlesex County, Massachusetts",370,370,31,86,0,38,63,83,69,0,1.73055610857492,0.843183962951778
1500000US250173415001,250173415001,"Block Group 1, Census Tract 3415, Middlesex County, Massachusetts",427,427,63,95,42,58,84,50,10,25,1.94106710697522,0.945751858321705
1500000US250173411012,250173411012,"Block Group 2, Census Tract 3411.01, Middlesex County, Massachusetts",239,239,23,23,75,82,16,7,0,13,1.62406835122081,0.791299618487718
1500000US250173411021,250173411021,"Block Group 1, Census Tract 3411.02, Middlesex County, Massachusetts",645,645,300,100,49,124,25,0,39,8,1.50792907355187,0.734712735280623
1500000US250173412001,250173412001,"Block Group 1, Census Tract 3412, Middlesex County, Massachusetts",411,411,70,91,6,143,70,0,31,0,1.56076233551444,0.760454841518339
1500000US250173413001,250173413001,"Block Group 1, Census Tract 3413, Middlesex County, Massachusetts",1045,1045,216,217,48,347,120,29,48,20,1.72506011545986,0.84050613399717
1500000US250173414001,250173414001,"Block Group 1, Census Tract 3414, Middlesex County, Massachusetts",372,372,124,13,67,78,78,12,0,0,1.55803601007355,0.759126485923188
1500000US250173414002,250173414002,"Block Group 2, Census Tract 3414, Middlesex County, Massachusetts",368,368,67,95,78,96,20,0,0,12,1.60898796443936,0.783951957105214
1500000US250173414003,250173414003,"Block Group 3, Census Tract 3414, Middlesex County, Massachusetts",614,614,116,0,24,274,50,31,77,42,1.60045624686359,0.779795023157404
1500000US250173414004,250173414004,"Block Group 4, Census Tract 3414, Middlesex County, Massachusetts",600,600,93,86,109,157,12,106,23,14,1.82526344805276,0.889328499627505
1500000US250173415002,250173415002,"Block Group 2, Census Tract 3415, Middlesex County, Massachusetts",247,247,24,120,15,24,32,12,20,0,1.58913157482552,0.774277269759595
1500000US250173416001,250173416001,"Block Group 1, Census Tract 3416, Middlesex County, Massachusetts",295,295,129,0,13,0,20,21,88,24,1.4348103052369,0.699086861881615
1500000US250173416002,250173416002,"Block Group 2, Census Tract 3416, Middlesex County, Massachusetts",392,392,58,33,32,122,38,17,92,0,1.76135875179504,0.85819202576525
1500000US250173416003,250173416003,"Block Group 3, Census Tract 3416, Middlesex County, Massachusetts",520,520,79,133,0,169,50,34,55,0,1.64141259904368,0.799750307570402
1500000US250173416004,250173416004,"Block Group 4, Census Tract 3416, Middlesex County, Massachusetts",304,304,63,86,0,31,21,56,21,26,1.80733985392721,0.880595533935015
1500000US250173416006,250173416006,"Block Group 6, Census Tract 3416, Middlesex County, Massachusetts",701,701,130,90,58,177,87,66,50,43,1.97072397732113,0.960201662834316
1500000US250173417002,250173417002,"Block Group 2, Census Tract 3417, Middlesex County, Massachusetts",371,371,75,58,30,131,32,15,30,0,1.72869721820819,0.842278250309265
1500000US250173417004,250173417004,"Block Group 4, Census Tract 3417, Middlesex County, Massachusetts",578,578,252,68,30,149,20,24,35,0,1.53502076384166,0.747912699539753
1500000US250173417005,250173417005,"Block Group 5, Census Tract 3417, Middlesex County, Massachusetts",464,464,100,0,94,124,22,0,97,27,1.64411055106668,0.801064838701367
1500000US250173417003,250173417003,"Block Group 3, Census Tract 3417, Middlesex County, Massachusetts",436,436,130,43,43,139,11,12,58,0,1.64223860200966,0.800152763434622
1500000US250173418002,250173418002,"Block Group 2, Census Tract 3418, Middlesex County, Massachusetts",644,644,446,76,21,86,0,0,15,0,0.974674536431626,0.474893552508601
1500000US250173418005,250173418005,"Block Group 5, Census Tract 3418, Middlesex County, Massachusetts",531,531,248,11,84,93,34,24,24,13,1.57944238968556,0.769556379472591
1500000US250173418003,250173418003,"Block Group 3, Census Tract 3418, Middlesex County, Massachusetts",380,380,71,38,14,174,34,49,0,0,1.50307540413662,0.732347867598996
1500000US250173418004,250173418004,"Block Group 4, Census Tract 3418, Middlesex County, Massachusetts",233,233,42,48,0,71,57,6,0,9,1.56078289974863,0.760464861090889
1500000US250173419023,250173419023,"Block Group 3, Census Tract 3419.02, Middlesex County, Massachusetts",558,558,236,20,45,94,63,36,0,64,1.65779774390053,0.807733690082809
1500000US250173363005,250173363005,"Block Group 5, Census Tract 3363, Middlesex County, Massachusetts",451,451,44,11,40,105,63,60,107,21,1.89925442420358,0.925379341425926
1500000US250173364012,250173364012,"Block Group 2, Census Tract 3364.01, Middlesex County, Massachusetts",923,923,164,87,154,117,55,64,169,113,2.01127311263021,0.979958537768771
1500000US250173364013,250173364013,"Block Group 3, Census Tract 3364.01, Middlesex County, Massachusetts",938,938,185,123,147,205,56,82,111,29,1.95072730113601,0.950458623248319
1500000US250173411011,250173411011,"Block Group 1, Census Tract 3411.01, Middlesex County, Massachusetts",585,585,70,33,86,107,148,51,57,33,1.95828677916678,0.954141850051685
1500000US250173419021,250173419021,"Block Group 1, Census Tract 3419.02, Middlesex County, Massachusetts",528,528,75,46,32,126,54,119,35,41,1.94898519847719,0.949609813425596
1500000US250173419026,250173419026,"Block Group 6, Census Tract 3419.02, Middlesex County, Massachusetts",988,988,102,84,105,440,161,10,29,57,1.65274746526365,0.805273027909559
1500000US250214564011,250214564011,"Block Group 1, Census Tract 4564.01, Norfolk County, Massachusetts",441,441,98,27,43,99,39,112,23,0,1.78421489091066,0.8693282899186
1500000US250214563024,250214563024,"Block Group 4, Census Tract 4563.02, Norfolk County, Massachusetts",409,409,198,51,0,118,0,4,15,23,1.29776634807021,0.63231452995326
1500000US250214563011,250214563011,"Block Group 1, Census Tract 4563.01, Norfolk County, Massachusetts",396,396,132,102,26,84,22,9,0,21,1.62563358451232,0.792062251726328
1500000US250214563012,250214563012,"Block Group 2, Census Tract 4563.01, Norfolk County, Massachusetts",386,386,114,33,72,83,46,6,22,10,1.79031418392252,0.872300066463415
1500000US250214561023,250214561023,"Block Group 3, Census Tract 4561.02, Norfolk County, Massachusetts",447,447,72,52,70,164,13,6,16,54,1.73786317722053,0.846744207585068
1500000US250214561021,250214561021,"Block Group 1, Census Tract 4561.02, Norfolk County, Massachusetts",739,739,188,84,104,225,57,28,32,21,1.79220845849242,0.87322301945572
1500000US250214561022,250214561022,"Block Group 2, Census Tract 4561.02, Norfolk County, Massachusetts",719,719,133,17,61,123,141,49,103,92,1.95602684262406,0.953040734496591
1500000US250214564024,250214564024,"Block Group 4, Census Tract 4564.02, Norfolk County, Massachusetts",324,324,10,65,24,62,121,19,23,0,1.66078051930455,0.809186996550764
1500000US250251803014,250251803014,"Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts",288,288,29,0,19,80,24,27,55,54,1.82536533617621,0.88937814287876
1500000US250251804001,250251804001,"Block Group 1, Census Tract 1804, Suffolk County, Massachusetts",408,408,108,31,60,72,41,14,34,48,1.94111625802927,0.945775806334907
1500000US250251804002,250251804002,"Block Group 2, Census Tract 1804, Suffolk County, Massachusetts",376,376,46,6,53,61,94,43,56,17,1.91245490342971,0.931811049899056
1500000US250251805001,250251805001,"Block Group 1, Census Tract 1805, Suffolk County, Massachusetts",601,601,140,84,60,204,32,40,35,6,1.75929016121186,0.85718414026705
1500000US250251803011,250251803011,"Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts",292,292,66,21,18,74,55,28,20,10,1.88351667699812,0.917711392382908
1500000US250251802002,250251802002,"Block Group 2, Census Tract 1802, Suffolk County, Massachusetts",262,262,74,29,8,58,29,38,12,14,1.86246985313847,0.907456686244464
1500000US250251803012,250251803012,"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",362,362,51,44,37,72,49,0,49,60,1.92586952274703,0.938347094481154
1500000US250251802003,250251802003,"Block Group 3, Census Tract 1802, Suffolk County, Massachusetts",326,326,100,26,15,92,28,0,50,15,1.70292050938739,0.829718988354287
1500000US250251805002,250251805002,"Block Group 2, Census Tract 1805, Suffolk County, Massachusetts",274,274,34,37,7,65,33,11,65,22,1.89211909822141,0.921902775477679
1500000US250251801011,250251801011,"Block Group 1, Census Tract 1801.01, Suffolk County, Massachusetts",566,566,78,44,147,130,87,28,7,45,1.85191984343146,0.902316373861719
1500000US250251801012,250251801012,"Block Group 2, Census Tract 1801.01, Suffolk County, Massachusetts",636,636,177,132,26,116,32,11,49,93,1.82257800836384,0.888020064918024
1500000US250251803013,250251803013,"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",246,246,17,18,27,110,18,20,25,11,1.74508017476949,0.850260566611969
1500000US250251805003,250251805003,"Block Group 3, Census Tract 1805, Suffolk County, Massachusetts",470,470,89,84,43,108,52,64,19,11,1.91223608870531,0.931704436154745
1500000US250235201001,250235201001,"Block Group 1, Census Tract 5201, Plymouth County, Massachusetts",676,676,112,99,62,151,136,61,39,16,1.92594896375037,0.938385800755794
1500000US250235201002,250235201002,"Block Group 2, Census Tract 5201, Plymouth County, Massachusetts",501,501,28,71,35,117,67,100,33,50,1.96355050432616,0.956706510404378
1500000US250235201003,250235201003,"Block Group 3, Census Tract 5201, Plymouth County, Massachusetts",793,793,114,26,83,123,178,159,35,75,1.93450971591503,0.942556881312082
1500000US250235201004,250235201004,"Block Group 4, Census Tract 5201, Plymouth County, Massachusetts",512,512,34,28,96,163,10,23,133,25,1.73112298284072,0.84346016277423
1500000US250235202011,250235202011,"Block Group 1, Census Tract 5202.01, Plymouth County, Massachusetts",256,256,36,38,23,77,29,19,15,19,1.93585965698897,0.943214617087787
1500000US250235211013,250235211013,"Block Group 3, Census Tract 5211.01, Plymouth County, Massachusetts",477,477,59,27,28,137,48,94,64,20,1.89944114799742,0.925470319411373
1500000US250235212022,250235212022,"Block Group 2, Census Tract 5212.02, Plymouth County, Massachusetts",218,218,20,0,42,50,27,28,44,7,1.82984847419642,0.891562475454637
1500000US250235211021,250235211021,"Block Group 1, Census Tract 5211.02, Plymouth County, Massachusetts",589,589,96,121,52,138,90,51,31,10,1.8981559015061,0.924844104968196
1500000US250235101002,250235101002,"Block Group 2, Census Tract 5101, Plymouth County, Massachusetts",313,313,9,17,54,96,61,48,28,0,1.74810448937906,0.851734112349712
1500000US250235102001,250235102001,"Block Group 1, Census Tract 5102, Plymouth County, Massachusetts",715,715,101,118,92,141,136,46,81,0,1.89670687591524,0.924138091950724
1500000US250235021013,250235021013,"Block Group 3, Census Tract 5021.01, Plymouth County, Massachusetts",555,555,10,39,105,179,138,16,68,0,1.64444270257429,0.801226673861234
1500000US250235202023,250235202023,"Block Group 3, Census Tract 5202.02, Plymouth County, Massachusetts",1025,1025,198,58,45,158,215,124,163,64,1.95427785821043,0.952188571656152
1500000US250235111001,250235111001,"Block Group 1, Census Tract 5111, Plymouth County, Massachusetts",345,345,32,30,74,100,30,39,33,7,1.88447701976737,0.918179303026173
1500000US250235111005,250235111005,"Block Group 5, Census Tract 5111, Plymouth County, Massachusetts",248,248,48,40,11,94,55,0,0,0,1.45204685338238,0.707485076132457
1500000US250235021023,250235021023,"Block Group 3, Census Tract 5021.02, Plymouth County, Massachusetts",897,897,263,63,7,310,57,86,16,95,1.66086155270583,0.809226478694153
1500000US250235202022,250235202022,"Block Group 2, Census Tract 5202.02, Plymouth County, Massachusetts",651,651,31,8,64,226,51,53,138,80,1.78454607714583,0.869489654765925
1500000US250235112005,250235112005,"Block Group 5, Census Tract 5112, Plymouth County, Massachusetts",114,114,20,37,0,41,10,0,0,6,1.40679958243746,0.685439114698992
1500000US250235031022,250235031022,"Block Group 2, Census Tract 5031.02, Plymouth County, Massachusetts",589,589,12,67,19,91,85,18,118,179,1.79591220339675,0.875027606022271
1500000US250235221021,250235221021,"Block Group 1, Census Tract 5221.02, Plymouth County, Massachusetts",360,360,33,10,0,107,56,10,123,21,1.60087492517275,0.779999017026295
1500000US250235221022,250235221022,"Block Group 2, Census Tract 5221.02, Plymouth County, Massachusetts",421,421,61,19,21,71,70,50,57,72,1.99355305023476,0.971324739442147
1500000US250235021011,250235021011,"Block Group 1, Census Tract 5021.01, Plymouth County, Massachusetts",583,583,81,70,56,127,24,31,148,46,1.92151768522475,0.936226735834601
1500000US250235021012,250235021012,"Block Group 2, Census Tract 5021.01, Plymouth County, Massachusetts",382,382,92,25,67,69,71,0,31,27,1.83956807191099,0.896298183750175
1500000US250235021014,250235021014,"Block Group 4, Census Tract 5021.01, Plymouth County, Massachusetts",824,824,64,204,192,104,168,26,66,0,1.78022097587874,0.867382322903937
1500000US250235021021,250235021021,"Block Group 1, Census Tract 5021.02, Plymouth County, Massachusetts",513,513,113,56,13,154,21,31,111,14,1.7592957474985,0.857186862089985
1500000US250235022002,250235022002,"Block Group 2, Census Tract 5022, Plymouth County, Massachusetts",682,682,48,121,38,141,205,47,24,58,1.85338054831634,0.903028077416106
1500000US250235022004,250235022004,"Block Group 4, Census Tract 5022, Plymouth County, Massachusetts",426,426,38,83,15,198,32,15,19,26,1.62986464648154,0.79412376454352
1500000US250235031012,250235031012,"Block Group 2, Census Tract 5031.01, Plymouth County, Massachusetts",1121,1121,113,48,95,166,90,151,155,303,1.95792217821229,0.953964204451996
1500000US250235021022,250235021022,"Block Group 2, Census Tract 5021.02, Plymouth County, Massachusetts",732,732,76,58,88,135,208,34,116,17,1.88192200211863,0.916934414232449
1500000US250173593004,250173593004,"Block Group 4, Census Tract 3593, Middlesex County, Massachusetts",1070,1070,26,31,47,276,97,98,118,377,1.72698150808652,0.841442299800349
1500000US250173651004,250173651004,"Block Group 4, Census Tract 3651, Middlesex County, Massachusetts",560,560,118,11,12,26,46,30,138,179,1.70203764630188,0.829288828366123
1500000US250173631043,250173631043,"Block Group 3, Census Tract 3631.04, Middlesex County, Massachusetts",826,826,81,41,45,134,122,44,110,249,1.89902733489729,0.925268696032645
1500000US250173613002,250173613002,"Block Group 2, Census Tract 3613, Middlesex County, Massachusetts",600,600,111,30,44,16,26,32,34,307,1.54807613443591,0.754273706305678
1500000US250173611005,250173611005,"Block Group 5, Census Tract 3611, Middlesex County, Massachusetts",300,300,0,0,16,14,13,37,108,112,1.42912056565703,0.696314633264841
1500000US250173613003,250173613003,"Block Group 3, Census Tract 3613, Middlesex County, Massachusetts",422,422,0,0,37,107,60,52,51,115,1.70635058136887,0.831390232454507
1500000US250173602004,250173602004,"Block Group 4, Census Tract 3602, Middlesex County, Massachusetts",705,705,39,88,15,73,64,75,107,244,1.84615426493608,0.899507194026202
1500000US250173602001,250173602001,"Block Group 1, Census Tract 3602, Middlesex County, Massachusetts",306,306,63,13,18,23,18,0,46,125,1.63800241874459,0.798088755353328
1500000US250173601001,250173601001,"Block Group 1, Census Tract 3601, Middlesex County, Massachusetts",534,534,29,75,73,124,90,46,75,22,1.96336108618676,0.956614219644982
1500000US250173613004,250173613004,"Block Group 4, Census Tract 3613, Middlesex County, Massachusetts",473,473,57,0,0,30,47,34,98,207,1.536383671897,0.748576753256094
1500000US250173593005,250173593005,"Block Group 5, Census Tract 3593, Middlesex County, Massachusetts",270,270,0,0,54,9,10,39,29,129,1.42933938836224,0.696421250897665
1500000US250173611001,250173611001,"Block Group 1, Census Tract 3611, Middlesex County, Massachusetts",395,395,27,17,47,31,32,57,36,148,1.84087479703238,0.896934863289703
1500000US250173611002,250173611002,"Block Group 2, Census Tract 3611, Middlesex County, Massachusetts",490,490,24,16,13,43,157,15,0,222,1.39939236796615,0.681830075719322
1500000US250173611003,250173611003,"Block Group 3, Census Tract 3611, Middlesex County, Massachusetts",508,508,129,22,23,39,54,76,116,49,1.90652370259038,0.928921173399825
1500000US250173611004,250173611004,"Block Group 4, Census Tract 3611, Middlesex County, Massachusetts",522,522,94,29,24,36,43,53,39,204,1.79419302533068,0.874189965816568
1500000US250173612001,250173612001,"Block Group 1, Census Tract 3612, Middlesex County, Massachusetts",909,909,153,56,64,224,85,72,107,148,1.97342391840179,0.961517163099716
1500000US250173612002,250173612002,"Block Group 2, Census Tract 3612, Middlesex County, Massachusetts",394,394,10,10,16,43,67,38,54,156,1.7243963874585,0.840182743843142
1500000US250173612003,250173612003,"Block Group 3, Census Tract 3612, Middlesex County, Massachusetts",1009,1009,124,23,99,126,80,103,114,340,1.87823433035697,0.915137659030662
1500000US250173613001,250173613001,"Block Group 1, Census Tract 3613, Middlesex County, Massachusetts",417,417,17,48,0,41,48,45,92,126,1.79152204905287,0.872888578157587
1500000US250173651001,250173651001,"Block Group 1, Census Tract 3651, Middlesex County, Massachusetts",526,526,0,65,0,39,27,32,100,263,1.43621613654847,0.699771829222837
1500000US250173613005,250173613005,"Block Group 5, Census Tract 3613, Middlesex County, Massachusetts",281,281,53,0,19,57,37,0,13,102,1.59736084136639,0.778286839596562
1500000US250173631042,250173631042,"Block Group 2, Census Tract 3631.04, Middlesex County, Massachusetts",294,294,34,0,0,17,9,28,76,130,1.4555088673801,0.709171883435568
1500000US250173631021,250173631021,"Block Group 1, Census Tract 3631.02, Middlesex County, Massachusetts",579,579,140,0,101,86,72,0,52,128,1.74044671494575,0.848002992299876
1500000US250173631022,250173631022,"Block Group 2, Census Tract 3631.02, Middlesex County, Massachusetts",954,954,104,28,113,117,130,141,60,261,1.93797742739322,0.944246464615428
1500000US250173631041,250173631041,"Block Group 1, Census Tract 3631.04, Middlesex County, Massachusetts",961,961,21,0,66,129,150,82,152,361,1.69645615835062,0.826569343510019
1500000US250173163005,250173163005,"Block Group 5, Census Tract 3163, Middlesex County, Massachusetts",668,668,73,35,16,159,77,33,106,169,1.86492724109081,0.908654006632916
1500000US250173171031,250173171031,"Block Group 1, Census Tract 3171.03, Middlesex County, Massachusetts",734,734,35,27,24,104,90,79,193,182,1.84958205701433,0.901177327282436
1500000US250173171032,250173171032,"Block Group 2, Census Tract 3171.03, Middlesex County, Massachusetts",657,657,72,55,41,128,48,81,88,144,1.99291019939998,0.971011521331637
1500000US250173164004,250173164004,"Block Group 4, Census Tract 3164, Middlesex County, Massachusetts",549,549,69,20,33,132,104,37,128,26,1.87390245308167,0.91302702567419
1500000US250173164005,250173164005,"Block Group 5, Census Tract 3164, Middlesex County, Massachusetts",479,479,0,10,52,121,60,62,78,96,1.8119408880535,0.882837309378789
1500000US250173161022,250173161022,"Block Group 2, Census Tract 3161.02, Middlesex County, Massachusetts",901,901,46,119,12,186,121,221,62,134,1.88439489229676,0.918139287816154
1500000US250173164006,250173164006,"Block Group 6, Census Tract 3164, Middlesex County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250173161021,250173161021,"Block Group 1, Census Tract 3161.02, Middlesex County, Massachusetts",556,556,82,72,39,63,84,98,107,11,1.96635770412953,0.958074270653971
1500000US250173164002,250173164002,"Block Group 2, Census Tract 3164, Middlesex County, Massachusetts",304,304,27,20,51,106,29,37,9,25,1.85106602129704,0.90190036358191
1500000US250173162013,250173162013,"Block Group 3, Census Tract 3162.01, Middlesex County, Massachusetts",297,297,34,0,31,96,23,25,47,41,1.8205707173878,0.887042046608421
1500000US250173161024,250173161024,"Block Group 4, Census Tract 3161.02, Middlesex County, Massachusetts",488,488,121,44,23,153,53,54,40,0,1.76008147768447,0.857569695728686
1500000US250173161023,250173161023,"Block Group 3, Census Tract 3161.02, Middlesex County, Massachusetts",426,426,21,0,14,135,59,37,160,0,1.47861692539688,0.720430890779027
1500000US250173163001,250173163001,"Block Group 1, Census Tract 3163, Middlesex County, Massachusetts",1655,1655,310,265,216,220,308,274,21,41,1.89875672733052,0.925136847108812
1500000US250173163002,250173163002,"Block Group 2, Census Tract 3163, Middlesex County, Massachusetts",200,200,19,0,0,29,19,46,71,16,1.63497008983703,0.796611304785516
1500000US250173163004,250173163004,"Block Group 4, Census Tract 3163, Middlesex County, Massachusetts",434,434,68,19,20,99,73,53,87,15,1.90141747153792,0.926433249365911
1500000US250173164001,250173164001,"Block Group 1, Census Tract 3164, Middlesex County, Massachusetts",317,317,49,49,11,66,11,39,20,72,1.90595916053519,0.928646109907237
1500000US250173164003,250173164003,"Block Group 3, Census Tract 3164, Middlesex County, Massachusetts",377,377,41,60,9,108,69,29,44,17,1.87962921709835,0.915817293816636
1500000US250173165003,250173165003,"Block Group 3, Census Tract 3165, Middlesex County, Massachusetts",430,430,100,0,111,74,20,67,45,13,1.76599708659801,0.860451975327872
1500000US250173165004,250173165004,"Block Group 4, Census Tract 3165, Middlesex County, Massachusetts",400,400,43,16,39,140,12,50,60,40,1.84287017245357,0.897907075948328
1500000US250173165005,250173165005,"Block Group 5, Census Tract 3165, Middlesex County, Massachusetts",342,342,31,30,0,58,99,35,40,49,1.85351354557714,0.903092878064215
1500000US250173171021,250173171021,"Block Group 1, Census Tract 3171.02, Middlesex County, Massachusetts",650,650,44,81,32,111,82,94,72,134,2.00194573484698,0.975413931948571
1500000US250173171022,250173171022,"Block Group 2, Census Tract 3171.02, Middlesex County, Massachusetts",413,413,14,33,34,99,78,62,31,62,1.94309352344602,0.94673919520259
1500000US250173163006,250173163006,"Block Group 6, Census Tract 3163, Middlesex County, Massachusetts",178,178,0,17,16,60,0,23,43,19,1.6538114565647,0.805791439533037
1500000US250173162012,250173162012,"Block Group 2, Census Tract 3162.01, Middlesex County, Massachusetts",721,721,75,75,35,175,141,96,40,84,1.9598425980189,0.95489989626519
1500000US250173162023,250173162023,"Block Group 3, Census Tract 3162.02, Middlesex County, Massachusetts",281,281,32,8,40,98,57,17,29,0,1.72130413380906,0.838676095966389
1500000US250173163003,250173163003,"Block Group 3, Census Tract 3163, Middlesex County, Massachusetts",207,207,48,35,0,17,37,0,54,16,1.7008831490006,0.828726319236897
1500000US250173591002,250173591002,"Block Group 2, Census Tract 3591, Middlesex County, Massachusetts",521,521,90,41,33,89,34,12,107,115,1.90356630051967,0.92748022965598
1500000US250173591003,250173591003,"Block Group 3, Census Tract 3591, Middlesex County, Massachusetts",623,623,74,136,39,31,49,67,115,112,1.96824305594837,0.958992876187936
1500000US250173593001,250173593001,"Block Group 1, Census Tract 3593, Middlesex County, Massachusetts",378,378,30,15,0,48,9,73,95,108,1.70277419397593,0.829647698664308
1500000US250173586002,250173586002,"Block Group 2, Census Tract 3586, Middlesex County, Massachusetts",281,281,16,13,15,50,52,46,17,72,1.89602573868029,0.923806219444404
1500000US250173593003,250173593003,"Block Group 3, Census Tract 3593, Middlesex County, Massachusetts",585,585,30,16,83,128,15,51,51,211,1.74745796868076,0.85141910616076
1500000US250173593002,250173593002,"Block Group 2, Census Tract 3593, Middlesex County, Massachusetts",339,339,25,54,25,195,21,0,19,0,1.32905864580474,0.647561168581693
1500000US250173361003,250173361003,"Block Group 3, Census Tract 3361, Middlesex County, Massachusetts",424,424,22,64,55,44,26,34,80,99,1.96679740770405,0.958288508724988
1500000US250173371023,250173371023,"Block Group 3, Census Tract 3371.02, Middlesex County, Massachusetts",946,946,86,131,110,200,95,82,128,114,2.03892670199022,0.993432277771121
1500000US250173372013,250173372013,"Block Group 3, Census Tract 3372.01, Middlesex County, Massachusetts",341,341,22,86,37,91,30,41,26,8,1.87057046021814,0.911403568952228
1500000US250173372022,250173372022,"Block Group 2, Census Tract 3372.02, Middlesex County, Massachusetts",550,550,41,81,101,116,49,34,35,93,1.97843671805851,0.963959564278793
1500000US250173372023,250173372023,"Block Group 3, Census Tract 3372.02, Middlesex County, Massachusetts",532,532,175,42,36,47,80,61,61,30,1.90651575978858,0.928917303405052
1500000US250173373001,250173373001,"Block Group 1, Census Tract 3373, Middlesex County, Massachusetts",470,470,34,144,0,114,52,80,0,46,1.66843417455196,0.81291610959749
1500000US250173373003,250173373003,"Block Group 3, Census Tract 3373, Middlesex County, Massachusetts",396,396,54,45,22,87,32,57,57,42,2.011627826806,0.98013136620408
1500000US250173373005,250173373005,"Block Group 5, Census Tract 3373, Middlesex County, Massachusetts",240,240,16,35,17,80,18,19,55,0,1.74772343682153,0.85154845098689
1500000US250173372024,250173372024,"Block Group 4, Census Tract 3372.02, Middlesex County, Massachusetts",389,389,13,27,42,158,0,77,14,58,1.62905597363305,0.793729752483616
1500000US250173373002,250173373002,"Block Group 2, Census Tract 3373, Middlesex County, Massachusetts",303,303,34,0,0,57,46,34,79,53,1.74681599381919,0.851106314853268
1500000US250173381001,250173381001,"Block Group 1, Census Tract 3381, Middlesex County, Massachusetts",472,472,11,31,8,58,53,17,65,229,1.58236185018448,0.770978836832376
1500000US250173334001,250173334001,"Block Group 1, Census Tract 3334, Middlesex County, Massachusetts",628,628,94,62,16,291,31,21,100,13,1.59779420072623,0.778497986557124
1500000US250173364022,250173364022,"Block Group 2, Census Tract 3364.02, Middlesex County, Massachusetts",504,504,120,52,0,145,45,64,60,18,1.7845886293785,0.869510387615903
1500000US250173361005,250173361005,"Block Group 5, Census Tract 3361, Middlesex County, Massachusetts",185,185,13,13,9,0,11,0,41,98,1.35860544596805,0.661957343274209
1500000US250173361004,250173361004,"Block Group 4, Census Tract 3361, Middlesex County, Massachusetts",264,264,13,12,0,86,27,0,73,53,1.56513965266726,0.76258761468052
1500000US250173363003,250173363003,"Block Group 3, Census Tract 3363, Middlesex County, Massachusetts",347,347,12,0,25,71,61,27,103,48,1.76895970185748,0.861895459109069
1500000US250173363004,250173363004,"Block Group 4, Census Tract 3363, Middlesex County, Massachusetts",214,214,11,42,0,9,0,35,38,79,1.57632260506234,0.768036317598186
1500000US250173362006,250173362006,"Block Group 6, Census Tract 3362, Middlesex County, Massachusetts",178,178,12,19,0,11,51,17,34,34,1.8075120997629,0.88067945778216
1500000US250173364024,250173364024,"Block Group 4, Census Tract 3364.02, Middlesex County, Massachusetts",520,520,20,0,61,184,63,63,82,47,1.76427300067724,0.85961194385363
1500000US250173364011,250173364011,"Block Group 1, Census Tract 3364.01, Middlesex County, Massachusetts",390,390,120,69,77,65,11,32,0,16,1.72485862521801,0.840407961311652
1500000US250173361002,250173361002,"Block Group 2, Census Tract 3361, Middlesex County, Massachusetts",653,653,270,81,87,83,56,19,27,30,1.74159299551624,0.848561497967092
1500000US250173362003,250173362003,"Block Group 3, Census Tract 3362, Middlesex County, Massachusetts",357,357,0,0,11,54,29,34,32,197,1.36506209306035,0.665103234502868
1500000US250173362004,250173362004,"Block Group 4, Census Tract 3362, Middlesex County, Massachusetts",285,285,22,11,24,75,43,32,31,47,1.95245277008596,0.951299328579953
1500000US250173363002,250173363002,"Block Group 2, Census Tract 3363, Middlesex County, Massachusetts",217,217,10,32,34,46,15,0,31,49,1.8420323173286,0.897498845321683
1500000US250173363006,250173363006,"Block Group 6, Census Tract 3363, Middlesex County, Massachusetts",493,493,0,48,11,200,81,47,42,64,1.67329633439618,0.815285114095896
1500000US250173363007,250173363007,"Block Group 7, Census Tract 3363, Middlesex County, Massachusetts",520,520,73,38,62,98,48,51,47,103,2.0205293175053,0.984468465802771
1500000US250173364021,250173364021,"Block Group 1, Census Tract 3364.02, Middlesex County, Massachusetts",493,493,109,19,96,72,59,8,95,35,1.88475993449854,0.918317148406062
1500000US250173364023,250173364023,"Block Group 3, Census Tract 3364.02, Middlesex County, Massachusetts",674,674,255,129,0,115,38,32,15,90,1.64625585980655,0.802110103813591
1500000US250173362005,250173362005,"Block Group 5, Census Tract 3362, Middlesex County, Massachusetts",249,249,41,37,27,15,31,10,41,47,1.99069943387197,0.969934363515239
1500000US250173121002,250173121002,"Block Group 2, Census Tract 3121, Middlesex County, Massachusetts",310,310,81,33,15,104,41,20,16,0,1.69945920926664,0.828032528875561
1500000US250173119002,250173119002,"Block Group 2, Census Tract 3119, Middlesex County, Massachusetts",628,628,386,112,79,41,10,0,0,0,1.11149910881185,0.541558992939621
1500000US250173120002,250173120002,"Block Group 2, Census Tract 3120, Middlesex County, Massachusetts",538,538,146,106,93,149,4,4,13,23,1.63060590830909,0.794484931732633
